Gradient,Tier,Site,PlotID,Trait,n,mean,ci_low_mean,ci_high_mean,var,ci_low_var,ci_high_var,skew,ci_low_skew,ci_high_skew,kurt,ci_low_kurt,ci_high_kurt
Rocky Mountains,Colorado_2016,almont,US_almont2,ldmc,100,0.873269979269265,0.871094550824258,0.875445407714272,0.000763585009895437,0.000709629648501472,0.000817540371289403,0.519602228323493,0.380754631862498,0.658449824784489,-1.25735315227312,-1.45917124041876,-1.05553506412748
Rocky Mountains,Colorado_2016,almont,US_almont2,leaf_area_cm2,100,0.0271328196,0.0261202304721165,0.0281454087278835,0.000211729590029012,0.000200654348600626,0.000222804831457398,0.259873964134352,0.146825597347406,0.372922330921297,-1.43971920590533,-1.53266121309997,-1.34677719871069
Rocky Mountains,Colorado_2016,almont,US_almont2,n_percent,100,2.199290002,2.199290002,2.199290002,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,np_ratio,100,12.6366919997304,12.6366919997304,12.6366919997304,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,p_percent,100,0.17404001,0.17404001,0.17404001,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,plant_height_cm,100,8.075,8.075,8.075,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,sla_cm2_g,100,84.8940177671785,84.0689280519054,85.7191074824516,109.775540936479,98.2063633503298,121.344718522628,-1.06624096631268,-1.22709752691939,-0.905384405705958,-0.0980274387372948,-0.505595699806199,0.309540822331609
Rocky Mountains,Colorado_2016,almont,US_almont2,wet_mass_g,100,0.0036282215,0.00349011533507368,0.00376632766492632,3.47763462540201e-06,3.25014751318575e-06,3.70512173761828e-06,0.413546341297702,0.298197616724444,0.528895065870959,-1.30741623161644,-1.46060490048401,-1.15422756274886
Rocky Mountains,Colorado_2016,almont,US_almont3,c_percent,100,45.7392501,45.7392501,45.7392501,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont3,cn_ratio,100,16.9990928644934,16.7000693306149,17.2981163983718,14.6819615170784,14.5459179671474,14.8180050670094,-0.018719724836246,-0.175113580978043,0.137674131305552,-1.98528668245783,-2.02315869248591,-1.94741467242976
Rocky Mountains,Colorado_2016,almont,US_almont3,cp_ratio,100,272.007368777107,271.333263765552,272.681473788662,82.8523788827428,82.2498543657805,83.4549033997051,-0.0206186202524153,-0.16869706342319,0.12745982291836,-1.98773069790988,-2.01706132610623,-1.95840006971352
Rocky Mountains,Colorado_2016,almont,US_almont3,dry_mass_g,100,0.0383048965,0.0342629515364526,0.0423468414635474,0.00274174382487621,0.00236396191845345,0.00311952573129896,1.62022712399786,1.42797163219118,1.81248261580455,1.52201865877917,0.662865153523267,2.38117216403508
Rocky Mountains,Colorado_2016,almont,US_almont3,ldmc,100,0.82890848544694,0.823691775017678,0.834125195876202,0.00538747293514761,0.00511907133752411,0.00565587453277111,-0.217249401591495,-0.335500967530551,-0.09899783565244,-1.57798008935101,-1.6672519617895,-1.48870821691252
Rocky Mountains,Colorado_2016,almont,US_almont3,leaf_area_cm2,100,0.40906636705,0.369187168107033,0.448945565992967,0.362813530307902,0.315297174936334,0.410329885679471,1.62078418818043,1.44132147036046,1.8002469060004,1.34746939500573,0.574291067203899,2.12064772280756
Rocky Mountains,Colorado_2016,almont,US_almont3,n_percent,100,2.199290002,2.199290002,2.199290002,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont3,np_ratio,100,16.9994577779156,16.7023295117752,17.2965860440559,19.2221957577513,19.1130498995031,19.3313416159995,0.0094610208429269,-0.125872308046249,0.144794349732103,-1.99166196510097,-2.01448553331319,-1.96883839688876
Rocky Mountains,Colorado_2016,almont,US_almont3,p_percent,100,0.17404001,0.17404001,0.17404001,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont3,plant_height_cm,100,8.075,8.075,8.075,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont3,sla_cm2_g,100,130.994168411986,119.304377862601,142.683958961371,29002.4302825029,24515.01028114,33489.8502838659,2.29768138142647,1.97778341709005,2.61757934576289,3.47124140673426,1.90474476319513,5.03773805027339
Rocky Mountains,Colorado_2016,almont,US_almont3,wet_mass_g,100,0.051338491,0.0461987895004513,0.0564781924995488,0.0049366790954407,0.00427895031474214,0.00559440787613927,1.56573984833026,1.382957690231,1.74852200642953,1.30118951055696,0.522971684022745,2.07940733709118
Rocky Mountains,Colorado_2016,almont,US_almont4,c_percent,100,45.7392501,45.7392501,45.7392501,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont4,cn_ratio,100,16.9400516988756,16.6780430331504,17.2020603646007,14.7033516697981,14.6056175920424,14.8010857475537,0.0122222022647507,-0.12439858808133,0.148842992610831,-1.99125342193021,-2.01817029088314,-1.96433655297728
Rocky Mountains,Colorado_2016,almont,US_almont4,cp_ratio,100,271.950008744047,271.319743169462,272.580274318632,82.916780103574,82.4369143670262,83.3966458401219,-0.00805238224224737,-0.14627115353294,0.130166389048446,-1.99090140672411,-2.01417887553547,-1.96762393791275
