turfID,type,flux,temp_soil,temp_airavg,PARavg,datetime,fluxID,flag,flux_noflag,time,flux_corrected,warming,origSiteID,destSiteID
81 AN1C 81,ER,16.750672733716936,18.336477987421382,24.6662893081761,0.7037106918238993,2022-07-28T19:27:07Z,134,ok,16.750672733716936,19:27:07,16.750672733716936,A,Joa,Joa
81 AN1C 81,NEE,74.90164125132605,19.04754716981132,30.530062893081762,958.8367295597484,2022-07-28T19:23:05Z,133,ok,74.90164125132605,19:23:05,37.77427839597468,A,Joa,Joa
81 AN1C 81,GPP,58.150968517609115,NA,NA,958.8367295597484,2022-07-28T19:23:05Z,NA,ok,NA,19:23:05,21.023605662257744,A,Joa,Joa
3 WN1C 85,ER,71.80526343418411,17.173144654088052,22.965974842767295,1.098993710691824,2022-07-28T19:41:15Z,136,ok,71.80526343418411,19:41:15,71.80526343418411,W,Lia,Joa
3 WN1C 85,NEE,62.08693823737337,17.647987421383647,27.413270440251573,439.6647798742138,2022-07-28T19:37:20Z,135,ok,62.08693823737337,19:37:20,24.959575382021995,W,Lia,Joa
3 WN1C 85,GPP,-9.718325196810746,NA,NA,439.6647798742138,2022-07-28T19:37:20Z,NA,ok,NA,19:37:20,-46.84568805216212,W,Lia,Joa
156 AN2C 156,ER,80.86345089495167,12.495597484276729,17.83012578616352,0.8948427672955975,2022-07-28T19:50:45Z,138,ok,80.86345089495167,19:50:45,80.86345089495167,A,Joa,Joa
156 AN2C 156,NEE,NA,13.751006289308176,20.29679245283019,69.37540880503144,2022-07-28T19:46:29Z,137,start_error,68.63340159256904,19:46:29,NA,A,Joa,Joa
156 AN2C 156,GPP,NA,NA,NA,69.37540880503144,2022-07-28T19:46:29Z,NA,start_error,NA,19:46:29,NA,A,Joa,Joa
74 WN2C 155,ER,53.60409472680257,13.481446540880503,15.80069182389937,1.730440251572327,2022-07-28T19:58:57Z,140,ok,53.60409472680257,19:58:57,53.60409472680257,W,Lia,Joa
74 WN2C 155,NEE,46.101416192256046,13.853459119496856,16.900251572327043,69.88974842767296,2022-07-28T19:54:49Z,139,ok,46.101416192256046,19:54:49,8.974053336904674,W,Lia,Joa
74 WN2C 155,GPP,-7.502678534546526,NA,NA,69.88974842767296,2022-07-28T19:54:49Z,NA,ok,NA,19:54:49,-44.6300413898979,W,Lia,Joa
109 AN3C 109,ER,64.80171804846316,16.864213836477987,19.578050314465408,2.2242767295597483,2022-07-28T20:09:45Z,142,ok,64.80171804846316,20:09:45,64.80171804846316,A,Joa,Joa
109 AN3C 109,NEE,51.542455708369246,16.91547169811321,21.052264150943397,557.5115723270441,2022-07-28T20:05:27Z,141,ok,51.542455708369246,20:05:27,14.415092853017875,A,Joa,Joa
109 AN3C 109,GPP,-13.259262340093912,NA,NA,557.5115723270441,2022-07-28T20:05:27Z,NA,ok,NA,20:05:27,-50.38662519544528,A,Joa,Joa
29 WN3C 106,ER,103.64698889826607,16.564213836477986,21.98553459119497,2.3144654088050314,2022-07-28T20:26:15Z,144,ok,103.64698889826607,20:26:15,103.64698889826607,W,Lia,Joa
