year,site_clean,season,date,sample,tin_g,wet_g,dry_tot_g,rocks_g,bio_g,dry_soil_g,percent_moisture,pre_burn_g,post_burn_g,loc_g,percent_soc,notas,notas_1,dry_24_g,a,b,c_,d,moisture_percent_2022,loc_2022,soc_2022
2017,pfeiler,,2017-07-14,1a,1.344,19.876,17.156,4.093,1.703,14.082,0,8.783,8.437,,0,,,,18.532,2.749,0.359,14.082,0.095298963,0.346,0.173
2017,pfeiler,,2017-07-14,1b,1.345,17.4,15.657,3.73,1.621,12.946,0,8.139,7.944,,0,,,,16.055,2.385,0.276,12.946,0.034605283,0.195,0.0975
2017,pfeiler,,2017-07-14,2a,1.357,18.19,16.459,5.399,1.384,12.38,0,8.477,8.139,,0,,,,16.833,4.042,0.027,12.38,0.031017771,0.338,0.169
2017,pfeiler,,2017-07-14,2b,1.344,17.086,15.323,6.148,1.421,10.494,0,8.459,8.129,,0,,,,15.742,4.804,0.077,10.494,0.034972365,0.33,0.165
2017,pfeiler,,2017-07-14,3a,1.337,18.58,16.971,3.95,1.417,14.297,0,8.938,8.621,,0,,,,17.243,2.613,0.08,14.297,0.01769602,0.317,0.1585
2017,pfeiler,,2017-07-14,3b,1.342,19.241,17.316,6.02,1.349,12.518,0,8.935,8.642,,0,,,,17.899,4.678,0.007,12.518,0.055599936,0.293,0.1465
2017,pfeiler,,2017-07-14,4a,1.323,19.201,17.16,5.08,1.378,13.346,0,8.559,8.134,,0,,,,17.878,3.757,0.055,13.346,0.053948749,0.425,0.2125
2017,pfeiler,,2017-07-14,4b,1.328,19.205,17.408,5.323,1.369,13.231,0,8.731,8.442,,0,,,,17.877,3.995,0.041,13.231,0.046103847,0.289,0.1445
2017,pfeiler,,2017-07-14,5a,1.353,18.912,17.108,6.147,1.42,12.132,0,8.305,8.305,,0,,,,17.559,4.794,0.067,12.132,0.046653478,0,0
2017,pfeiler,,2017-07-14,5b,1.348,19.91,17.245,4.558,1.572,13.81,0,7.662,7.166,,0,,,,18.562,3.21,0.224,13.81,0.095438088,0.496,0.248
2017,pbm,,2017-07-18,1a,1.337,19.866,17.478,8.724,1.415,10.076,0,8.054,7.536,,0,,,,18.529,7.387,0.078,10.076,0.098054784,0.518,0.259
2017,pbm,,2017-07-18,1b,1.338,16.95,13.602,6.658,1.445,8.251,0,8.19,7.495,,0,,,,15.612,5.32,0.107,8.251,0.234395831,0.695,0.3475
2017,pbm,,2017-07-18,2a,1.332,19.431,16.154,5.961,1.343,11.549,0,7.125,6.714,,0,,,,18.099,4.629,0.011,11.549,0.165382284,0.411,0.2055
2017,pbm,,2017-07-18,2b,1.333,17.207,14.44,6.459,1.346,9.405,0,6.914,6.625,,0,,,,15.874,5.126,0.013,9.405,0.141414141,0.289,0.1445
2017,pbm,,2017-07-18,3a,1.001,18.473,17.536,5.684,1.018,12.894,0,6.417,6.264,,0,,,,17.472,4.683,0.017,12.894,-0.009461765,0.153,0.0765
2017,pbm,,2017-07-18,3b,1.276,19.978,16.362,5.227,1.289,12.396,0,7.78,7.63,,0,,,,18.702,3.951,0.013,12.396,0.188931914,0.15,0.075
2017,pbm,,2017-07-18,4a,1.289,17.862,14.827,4.694,1.601,11.106,0,8.474,7.96,,0,,,,16.573,3.405,0.312,11.106,0.157572483,0.514,0.257
2017,pbm,,2017-07-18,4b,1.285,18.248,16.374,6.227,1.319,11.42,0,7.447,7.194,,0,,,,16.963,4.942,0.034,11.42,0.049649737,0.253,0.1265
2017,pbm,,2017-07-18,5a,1.336,19.285,17.267,5.464,1.404,13.144,0,7.322,7.091,,0,,,,17.949,4.128,0.068,13.144,0.046332928,0.231,0.1155
2017,pbm,,2017-07-18,5b,1.287,17.817,16.264,7.977,1.302,9.56,0,7.471,7.277,,0,,,,16.53,6.69,0.015,9.56,0.027719665,0.194,0.097
2017,cinnamon,,2017-08-12,1a,1.335,15.998,11.97,3.156,1.59,9.836,0,8.089,7.683,,0,,,,14.663,1.821,0.255,9.836,0.279686865,0.406,0.203
2017,cinnamon,,2017-08-12,1b,1.334,16.282,11.757,1.965,1.701,10.731,0,8.817,8.298,,0,,,,14.948,0.631,0.367,10.731,0.299972044,0.519,0.2595
2017,cinnamon,,2017-08-12,2a,1.348,16.809,12.317,3.005,1.475,10.405,0,8.568,8.109,,0,,,,15.461,1.657,0.127,10.405,0.3144642,0.459,0.2295
2017,cinnamon,,2017-08-12,2b,1.336,17.197,12.941,4.085,1.705,9.798,0,8.736,8.181,,0,,,,15.861,2.749,0.369,9.798,0.300571545,0.555,0.2775
2017,cinnamon,,2017-08-12,3a,1.343,18.283,14.808,6.44,1.634,9.387,0,8.027,7.631,,0,,,,16.94,5.097,0.291,9.387,0.230638117,0.396,0.198
2017,cinnamon,,2017-08-12,3b,1.34,18.08,13.58,4.207,1.397,10.588,0,8.726,8.231,,0,,,,16.74,2.867,0.057,10.588,0.304873442,0.495,0.2475
2017,cinnamon,,2017-08-12,4a,1.341,15.217,10.424,2.116,2.254,8.7,0,8.701,8.071,,0,,,,13.876,0.775,0.913,8.7,0.40091954,0.63,0.315
2017,cinnamon,,2017-08-12,4b,1.328,15.543,11.551,2.584,1.685,9.888,0,7.356,6.926,,0,,,,14.215,1.256,0.357,9.888,0.27447411,0.43,0.215
2017,cinnamon,,2017-08-12,5a,1.335,15.521,11.054,2.908,2.05,8.745,0,8.748,7.902,,0,,,,14.186,1.573,0.715,8.745,0.360548885,0.846,0.423
2017,cinnamon,,2017-08-12,5b,1.342,17.143,13.178,4.807,1.653,9.378,0,7.814,7.309,,0,,,,15.801,3.465,0.311,9.378,0.282256345,0.505,0.2525
2018,almont,,2018-05-25,1a,0.987,17.825,16.338,2.732,1.045,14.719,0.108287212,7.221,7.062,0.159,0.02617284,,,,16.838,1.745,0.058,14.719,0.02146885,0.159,0.0795
2018,almont,,2018-05-25,1b,1,18.25,16.861,1.497,1.046,16.502,0.089601342,7.946,7.67,0.276,0.04137931,,,,17.25,0.497,0.046,16.502,0.012422737,0.276,0.138
2018,almont,,2018-05-25,2a,1.337,18.761,17.671,1.732,1.379,17.351,0.068065443,7.661,7.497,0.164,0.026623377,,,,17.424,0.395,0.042,17.351,-0.020978618,0.164,0.082
2018,almont,,2018-05-25,2b,0.983,19.081,17.857,2.378,1.007,16.544,0.078658184,8.837,8.713,0.124,0.016041397,,,,18.098,1.395,0.024,16.544,0.008160058,0.124,0.062
2018,almont,,2018-05-25,3a,1.016,15.343,14.55,2.006,1.062,13.416,0.063951613,7.954,5.415,2.539,0.577176631,,,,14.327,0.99,0.046,13.416,-0.009317233,2.539,1.2695
2018,almont,,2018-05-25,3b,1.341,19.216,18.428,4.349,1.397,15.379,0.056133352,8.897,8.774,0.123,0.016547827,,,,17.875,3.008,0.056,15.379,-0.036933481,0.123,0.0615
2018,almont,,2018-05-25,4a,0.987,16.292,15.456,1.89,1.037,14.671,0.061093248,8.612,8.494,0.118,0.015718663,,,,15.305,0.903,0.05,14.671,-0.021743576,0.118,0.059
2018,almont,,2018-05-25,4b,0.981,15.52,15.071,1.558,1.042,14.501,0.033210059,8.481,8.364,0.117,0.015847217,,,,14.539,0.577,0.061,14.501,-0.041376457,0.117,0.0585
2018,almont,,2018-05-25,5a,0.988,17.478,16.475,1.654,1.03,15.925,0.067148691,7.025,6.924,0.101,0.017014825,,,,16.49,0.666,0.042,15.925,-0.008979592,0.101,0.0505
2018,almont,,2018-05-25,5b,1.337,16.425,15.484,1.391,1.393,15.319,0.067300815,7.953,7.817,0.136,0.020987654,,,,15.088,0.054,0.056,15.319,-0.022259939,0.136,0.068
2018,cbt,,2018-05-27,1a,1.286,15.601,14.993,5.261,1.348,11.05,0.062269562,7.76,7.318,0.442,0.073275862,,,,14.315,3.975,0.062,11.05,-0.069864253,0.442,0.221
2018,cbt,,2018-05-27,1b,1.278,18.853,17.882,4.209,1.336,15.047,0.070520735,8.082,7.6,0.482,0.076241696,,,,17.575,2.931,0.058,15.047,-0.030637336,0.482,0.241
2018,cbt,,2018-05-27,2a,1.336,18.02,15.492,4.095,1.391,12.718,0.222105078,8.781,7.818,0.963,0.148565258,,,,16.684,2.759,0.055,12.718,0.09058028,0.963,0.4815
2018,cbt,,2018-05-27,2b,1.287,18.553,15.035,2.017,1.361,14.34,0.269516586,7.862,7.096,0.766,0.131864348,,,,17.266,0.73,0.074,14.34,0.147977685,0.766,0.383
2018,cbt,,2018-05-27,3a,1.272,17.409,16.801,8.125,1.321,10,0.069660862,7.424,6.698,0.726,0.133800221,,,,16.137,6.853,0.049,10,-0.0765,0.726,0.363
2018,cbt,,2018-05-27,3b,1.275,18.836,17.472,7.058,1.378,11.7,0.130839329,8.108,7.318,0.79,0.13072977,,,,17.561,5.783,0.103,11.7,-0.002136752,0.79,0.395
2018,cbt,,2018-05-27,4a,1.29,17.141,16.577,6.082,1.73,11.419,0.055681706,7.812,7.252,0.56,0.093928212,,,,15.851,4.792,0.44,11.419,-0.070058674,0.56,0.28
2018,cbt,,2018-05-27,4b,1.287,18.417,17.484,6.626,1.51,12.025,0.086887689,7.273,6.735,0.538,0.098751836,,,,17.13,5.339,0.223,12.025,-0.038004158,0.538,0.269
2018,cbt,,2018-05-27,5a,1.278,15.803,14.305,3.056,1.479,12.445,0.134145249,8.693,8.036,0.657,0.097218112,,,,14.525,1.778,0.201,12.445,0.008115709,0.657,0.3285
2018,cbt,,2018-05-27,5b,1.29,18.333,16.531,3.819,1.6,13.804,0.143998721,7.812,7.255,0.557,0.093378039,,,,17.043,2.529,0.31,13.804,0.028977108,0.557,0.2785
2018,road,,2018-05-28,1a,1.335,17.788,16.985,5.436,1.481,12.744,0.070383031,8.348,7.898,0.45,0.068566204,,,,16.453,4.101,0.146,12.744,-0.042215945,0.45,0.225
2018,road,,2018-05-28,1b,1.252,16.361,15.758,5.996,1.347,10.92,0.062370707,7.941,7.614,0.327,0.051398931,,,,15.109,4.744,0.095,10.92,-0.05952381,0.327,0.1635
2018,road,,2018-05-28,2a,1.282,17.492,16.838,4.477,1.392,13.591,0.053131855,7.53,7.226,0.304,0.051144011,,,,16.21,3.195,0.11,13.591,-0.050474579,0.304,0.152
2018,road,,2018-05-28,2b,1.291,17.723,16.214,2.724,1.316,14.576,0.113586752,8.74,8.422,0.318,0.044594026,,,,16.432,1.433,0.025,14.576,0.027305159,0.318,0.159
2018,road,,2018-05-28,3a,1.336,18.016,17.319,7.095,1.459,11.522,0.068427253,7.172,6.721,0.451,0.083751161,,,,16.68,5.759,0.123,11.522,-0.062836313,0.451,0.2255
2018,road,,2018-05-28,3b,1.29,15.838,14.563,2.355,1.64,13.209,0.106972061,7.101,6.706,0.395,0.072932053,,,,14.548,1.065,0.35,13.209,-0.005753653,0.395,0.1975
2018,road,,2018-05-28,4a,1.279,15.979,13.701,4.722,1.542,10.087,0.25862852,6.392,5.907,0.485,0.104796889,,,,14.7,3.443,0.263,10.087,0.089917716,0.485,0.2425
2018,road,,2018-05-28,4b,1.279,17.629,16.572,5.007,1.344,12.785,0.091865114,8.399,7.827,0.572,0.087354918,,,,16.35,3.728,0.065,12.785,-0.017833399,0.572,0.286
2018,road,,2018-05-28,5a,1.292,15.836,14.956,7.73,1.802,8.059,0.130042855,7.95,7.109,0.841,0.144576242,,,,14.544,6.438,0.51,8.059,-0.057451297,0.841,0.4205
2018,road,,2018-05-28,5b,1.336,18.308,16.311,6.536,1.726,10.884,0.209153749,7.766,7.057,0.709,0.123929383,,,,16.972,5.2,0.39,10.884,0.045755237,0.709,0.3545
2018,lower montane,,2018-06-01,1a up,0.988,15.745,14.433,4.711,1.099,10.591,0.136623972,6.888,6.871,0.017,0.002889682,,,,14.757,3.723,0.111,10.591,0.03134737,0.017,0.0085
2018,lower montane,,2018-06-01,1a down,1.005,15.221,13.83,4.364,1.343,10.079,0.153295129,7.365,7.339,0.026,0.004104831,,,,14.216,3.359,0.338,10.079,0.043655125,0.026,0.013
2018,lower montane,,2018-06-01,2a up,1.292,18.065,16.564,4.452,1.444,13.229,0.125743487,8.128,8.115,0.013,0.00190532,,,,16.773,3.16,0.152,13.229,0.017537229,0.013,0.0065
2018,lower montane,,2018-06-01,2a down,1.007,18.166,16.77,4.2,1.205,13.369,0.112926711,7.547,7.526,0.021,0.003221353,,,,17.159,3.193,0.198,13.369,0.029845164,0.021,0.0105
2018,lower montane,,2018-06-01,1b up,1.342,17.365,15.964,5.162,1.591,11.838,0.133479421,7.322,7.319,0.003,0.000501924,,,,16.023,3.82,0.249,11.838,0.009798953,0.003,0.0015
2018,lower montane,,2018-06-01,1b down,1.335,15.56,14.551,4.265,1.509,11.437,0.099881212,5.722,5.7,0.022,0.005040092,,,,14.225,2.93,0.174,11.437,-0.027629623,0.022,0.011
2018,lower montane,,2018-06-01,2b up,1.346,15.851,14.349,3.479,1.563,11.861,0.142843557,6.733,6.731,0.002,0.000371402,,,,14.505,2.133,0.217,11.861,0.024787117,0.002,0.001
2018,lower montane,,2018-06-01,2b down,1.345,15.284,13.592,3.365,2.542,10.382,0.187230276,7.449,7.418,0.031,0.005104561,,,,13.939,2.02,1.197,10.382,0.032748989,0.031,0.0155
2018,lower montane,,2018-06-01,1c up,0.995,18.922,18.182,5.785,1.072,13.286,0.060206655,7.68,7.652,0.028,0.004206099,,,,17.927,4.79,0.077,13.286,-0.017010387,0.028,0.014
2018,lower montane,,2018-06-01,1c down,0.983,17.143,15.931,3.173,1.177,13.467,0.097084268,8.298,8.254,0.044,0.006051437,,,,16.16,2.19,0.194,13.467,0.022944977,0.044,0.022
2018,lower montane,,2018-06-01,2c up,1.287,17.396,16.124,5.434,1.362,11.865,0.120249575,8.589,8.552,0.037,0.005092911,,,,16.109,4.147,0.075,11.865,0.001854193,0.037,0.0185
2018,lower montane,,2018-06-01,2c down,1.343,17.539,16.585,5.003,1.499,12.743,0.083684211,8.134,8.108,0.026,0.003843311,,,,16.196,3.66,0.156,12.743,-0.028486228,0.026,0.013
2018,upper montane,,2018-06-05,1a up,0.988,15.745,14.433,4.711,1.099,10.591,0.136623972,6.888,6.871,0.017,0.002889682,,,,14.757,3.723,0.111,10.591,0.03134737,0.017,0.0085
2018,upper montane,,2018-06-05,1a down,1.005,15.221,13.83,4.364,1.343,10.079,0.153295129,7.365,7.338,0.027,0.004263382,,,,14.216,3.359,0.338,10.079,0.043655125,0.027,0.0135
2018,upper montane,,2018-06-05,2a up,1.292,18.065,16.564,4.452,1.444,13.229,0.125743487,8.128,8.115,0.013,0.00190532,,,,16.773,3.16,0.152,13.229,0.017537229,0.013,0.0065
2018,upper montane,,2018-06-05,2a down,1.007,18.166,16.77,4.2,1.205,13.369,0.112926711,7.547,7.526,0.021,0.003221353,,,,17.159,3.193,0.198,13.369,0.029845164,0.021,0.0105
2018,upper montane,,2018-06-05,1b up,1.342,17.365,15.964,5.162,1.591,11.838,0.133479421,7.322,7.319,0.003,0.000501924,,,,16.023,3.82,0.249,11.838,0.009798953,0.003,0.0015
2018,upper montane,,2018-06-05,1b down,1.335,15.56,14.551,4.265,1.509,11.437,0.099881212,5.722,5.7,0.022,0.005040092,,,,14.225,2.93,0.174,11.437,-0.027629623,0.022,0.011
2018,upper montane,,2018-06-05,2b up,1.346,15.851,14.349,3.479,1.563,11.861,0.142843557,6.733,6.731,0.002,0.000371402,,,,14.505,2.133,0.217,11.861,0.024787117,0.002,0.001
2018,upper montane,,2018-06-05,2b down,1.345,15.284,13.592,3.365,2.542,10.382,0.187230276,7.449,7.418,0.031,0.005104561,,,,13.939,2.02,1.197,10.382,0.032748989,0.031,0.0155
2018,upper montane,,2018-06-05,1c up,0.995,18.922,18.182,5.785,1.072,13.286,0.060206655,7.68,7.652,0.028,0.004206099,,,,17.927,4.79,0.077,13.286,-0.017010387,0.028,0.014
2018,upper montane,,2018-06-05,1c down,0.983,17.143,15.931,3.173,1.177,13.467,0.097084268,8.298,8.254,0.044,0.006051437,,,,16.16,2.19,0.194,13.467,0.022944977,0.044,0.022
2018,upper montane,,2018-06-05,2c up,1.287,17.396,16.124,5.434,1.362,11.865,0.120249575,8.589,8.552,0.037,0.005092911,,,,16.109,4.147,0.075,11.865,0.001854193,0.037,0.0185
2018,upper montane,,2018-06-05,2c down,1.343,17.539,16.585,5.003,1.499,12.743,0.083684211,8.134,8.108,0.026,0.003843311,,,,16.196,3.66,0.156,12.743,-0.028486228,0.026,0.013
2018,pfeiler,,2018-06-07,1a,1.345,17.172,15.813,4.013,1.423,12.973,0.116873065,6.011,6.01,0.001,0.000214362,,,,15.827,2.668,0.078,12.973,0.008324983,0.001,0.0005
2018,pfeiler,,2018-06-07,1b,1.342,16.79,15.582,2.817,1.432,13.942,0.095873016,7.545,7.546,-0.001,-0.000161186,,,,15.448,1.475,0.09,13.942,-0.004231818,-0.001,-0.0005
2018,pfeiler,,2018-06-07,2a,1.338,16.106,13.769,2.798,1.454,12.17,0.215749631,8.37,8.359,0.011,0.001566728,,,,14.768,1.46,0.116,12.17,0.083976993,0.011,0.0055
2018,pfeiler,,2018-06-07,2b,1.343,15.66,14.017,3.087,1.416,12.154,0.15197484,6.788,6.793,-0.005,-0.000917431,,,,14.317,1.744,0.073,12.154,0.028467994,-0.005,-0.0025
2018,pfeiler,,2018-06-07,3a,1.342,15.258,13.672,4.978,1.598,9.747,0.188697204,6.081,6.077,0.004,0.000844773,,,,13.916,3.636,0.256,9.747,0.028419001,0.004,0.002
2018,pfeiler,,2018-06-07,3b,1.335,19.067,16.318,4.886,1.37,12.713,0.241606609,7.138,7.99,-0.852,-0.128024042,,,,17.732,3.551,0.035,12.713,0.112719264,-0.852,-0.426
2018,pfeiler,,2018-06-07,4a,0.993,15.699,14.586,3.783,1.143,11.623,0.104703669,7.782,9.464,-1.682,-0.198559792,,,,14.706,2.79,0.15,11.623,0.012303192,-1.682,-0.841
2018,pfeiler,,2018-06-07,4b,1.329,16.054,14.82,2.992,1.772,12.689,0.108626761,6.383,6.383,0,0,,,,14.725,1.663,0.443,12.689,-0.005516589,0,0
2018,pfeiler,,2018-06-07,5a,1.329,16.329,15.228,5.162,1.429,11.264,0.110820332,7.341,7.336,0.005,0.000832362,,,,15,3.833,0.1,11.264,-0.017489347,0.005,0.0025
2018,pfeiler,,2018-06-07,5b,1.347,17.387,15.898,4.372,1.487,12.67,0.131502252,7.388,7.349,0.039,0.006497834,,,,16.04,3.025,0.14,12.67,0.016179953,0.039,0.0195
2018,pbm,,2018-06-12,1a,1.334,17.529,16.04,5.03,1.474,12.185,0.137222376,8.267,7.83,0.437,0.067272167,,,,16.195,3.696,0.14,12.185,0.014279852,0.437,0.2185
2018,pbm,,2018-06-12,1b,1.341,18.417,16.542,6.27,1.446,11.469,0.185130332,8.279,7.871,0.408,0.062480858,,,,17.076,4.929,0.105,11.469,0.049960764,0.408,0.204
2018,pbm,,2018-06-12,2a,1.333,15.416,13.808,5.467,1.489,9.5,0.196889923,7.96,7.446,0.514,0.084083102,,,,14.083,4.134,0.156,9.5,0.030842105,0.514,0.257
2018,pbm,,2018-06-12,2b,1.331,17.346,14.23,4.556,1.457,10.854,0.327207813,6.579,6.01,0.569,0.121607181,,,,16.015,3.225,0.126,10.854,0.166758799,0.569,0.2845
2018,pbm,,2018-06-12,3a,0.999,19.193,18.122,6.46,1.04,12.554,0.092687148,7.829,7.684,0.145,0.021690352,,,,18.194,5.461,0.041,12.554,0.010992512,0.145,0.0725
2018,pbm,,2018-06-12,3b,1.277,19.195,17.574,5.989,1.497,12.643,0.142618335,7.52,7.312,0.208,0.034465617,,,,17.918,4.712,0.22,12.643,0.027129637,0.208,0.104
2018,pbm,,2018-06-12,4a,1.281,17.855,16.884,5.34,1.483,12.594,0.085830461,7.727,7.52,0.207,0.033178394,,,,16.574,4.059,0.202,12.594,-0.022312212,0.207,0.1035
2018,pbm,,2018-06-12,4b,1.284,15.767,14.882,3.66,1.397,12.33,0.0801195,6.807,6.628,0.179,0.033495509,,,,14.483,2.376,0.113,12.33,-0.027250608,0.179,0.0895
2018,pbm,,2018-06-12,5a,1.341,15.917,15.065,4.534,1.423,11.785,0.081577939,7.194,7.055,0.139,0.024326216,,,,14.576,3.193,0.082,11.785,-0.041069156,0.139,0.0695
2018,pbm,,2018-06-12,5b,1.339,17.673,16.747,4.619,1.503,13.281,0.07754145,7.509,7.293,0.216,0.036278132,,,,16.334,3.28,0.164,13.281,-0.029440554,0.216,0.108
2018,lower subalpine,,2018-06-13,1a up,1.336,16.699,15.288,4.713,1.687,11.617,0.137243459,8.267,7.966,0.301,0.045399698,,,,15.363,3.377,0.351,11.617,0.001549453,0.301,0.1505
2018,lower subalpine,,2018-06-13,1a down,0.985,18.616,17.246,2.467,1.051,15.532,0.094177494,7.559,7.341,0.218,0.034298301,,,,17.631,1.482,0.066,15.532,0.035475148,0.218,0.109
2018,lower subalpine,,2018-06-13,2a up,0.985,16.586,14.627,2.776,1.157,12.641,0.168067948,6.694,6.484,0.21,0.038188762,,,,15.601,1.791,0.172,12.641,0.078870343,0.21,0.105
2018,lower subalpine,,2018-06-13,2a down,1.34,15.929,15.137,3.127,1.449,13.245,0.066526669,7.356,7.094,0.262,0.045533542,,,,14.589,1.787,0.109,13.245,-0.041676104,0.262,0.131
2018,lower subalpine,,2018-06-13,1b up,1.343,16.209,15.036,4.267,1.443,11.97,0.110379223,8.066,7.815,0.251,0.038782447,,,,14.866,2.924,0.1,11.97,-0.0106934,0.251,0.1255
2018,lower subalpine,,2018-06-13,1b down,1.336,15.758,14.621,4.407,1.53,11.304,0.114065008,7.592,7.369,0.223,0.036963368,,,,14.422,3.071,0.194,11.304,-0.013004246,0.223,0.1115
2018,lower subalpine,,2018-06-13,2b up,1.346,16.913,16.199,2.629,1.551,14.647,0.053680174,8.434,8.087,0.347,0.051476042,,,,15.567,1.283,0.205,14.647,-0.038779272,0.347,0.1735
2018,lower subalpine,,2018-06-13,2b down,1.345,17.656,16.431,2.711,1.466,14.906,0.090332571,8.626,8.356,0.27,0.038510911,,,,16.311,1.366,0.121,14.906,-0.00550114,0.27,0.135
2018,lower subalpine,,2018-06-13,1c up,1.341,18.434,17.666,2.908,1.419,15.942,0.052599137,8.492,8.214,0.278,0.04044813,,,,17.093,1.567,0.078,15.942,-0.030987329,0.278,0.139
2018,lower subalpine,,2018-06-13,1c down,1.21,17.536,16.854,3.32,1.371,14.466,0.051448401,8.055,7.773,0.282,0.042968155,,,,16.326,2.11,0.161,14.466,-0.028411448,0.282,0.141
2018,lower subalpine,,2018-06-13,2c up,1.332,16.238,15.031,2.36,1.568,13.709,0.097519593,8.202,7.891,0.311,0.047415765,,,,14.906,1.028,0.236,13.709,-0.0048873,0.311,0.1555
2018,lower subalpine,,2018-06-13,2c down,1.341,18.011,16.958,3.91,1.505,14.144,0.082246349,7.442,7.188,0.254,0.043441081,,,,16.67,2.569,0.164,14.144,-0.014635181,0.254,0.127
2018,cbt,,2018-06-19,1a,1.286,18.879,16.683,9.569,1.364,8.332,0.311666194,8.332,7.882,0.45,0.068223166,,,,17.593,8.283,0.078,8.332,0.108017283,0.45,0.225
2018,cbt,,2018-06-19,1b,1.282,17.479,15.446,7.167,1.386,9.444,0.249081108,6.99,6.609,0.381,0.071522433,,,,16.197,5.885,0.104,9.444,0.080897925,0.381,0.1905
2018,cbt,,2018-06-19,2a,1.337,17.519,13.387,2.401,1.431,12.208,0.380093828,8.218,7.36,0.858,0.142453927,,,,16.182,1.064,0.094,12.208,0.230668414,0.858,0.429
2018,cbt,,2018-06-19,2b,1.289,15.504,11.422,1.697,1.435,10.775,0.430318364,8.414,7.55,0.864,0.137997125,,,,14.215,0.408,0.146,10.775,0.267842227,0.864,0.432
2018,cbt,,2018-06-19,3a,1.273,16.601,13.431,5.947,1.373,8.642,0.430180486,8.642,7.783,0.859,0.131950845,,,,15.328,4.674,0.1,8.642,0.221245082,0.859,0.4295
2018,cbt,,2018-06-19,3b,1.276,15.54,12.617,5.453,1.5,8.193,0.422582044,8.193,7.394,0.799,0.130598235,,,,14.264,4.177,0.224,8.193,0.20383254,0.799,0.3995
2018,cbt,,2018-06-19,4a,1.288,16.696,14.451,5.028,1.516,10.473,0.24442025,8.077,7.662,0.415,0.065108252,,,,15.408,3.74,0.228,10.473,0.092332665,0.415,0.2075
2018,cbt,,2018-06-19,4b,1.291,16.101,13.076,4.319,1.636,9.58,0.364941489,7.669,6.999,0.67,0.117379117,,,,14.81,3.028,0.345,9.58,0.193841336,0.67,0.335
2018,cbt,,2018-06-19,5a,1.277,17.538,14.413,3.104,1.374,12.399,0.280974645,8.678,8.069,0.609,0.089664311,,,,16.261,1.827,0.097,12.399,0.156302928,0.609,0.3045
2018,cbt,,2018-06-19,5b,1.288,17.217,14.175,2.499,1.459,12.764,0.265074939,7.773,7.24,0.533,0.089549731,,,,15.929,1.211,0.171,12.764,0.139689752,0.533,0.2665
2018,road,,2018-06-20,1a,1.34,19.272,16.909,5.182,1.433,12.965,0.203268817,8.518,8.088,0.43,0.063722584,,,,17.932,3.842,0.093,12.965,0.07959892,0.43,0.215
2018,road,,2018-06-20,1b,1.256,16.019,14.273,4.154,1.511,11.03,0.178637201,7.805,7.376,0.429,0.070098039,,,,14.763,2.898,0.255,11.03,0.052583862,0.429,0.2145
2018,road,,2018-06-20,2a,1.285,15.27,13.836,5.119,1.366,9.84,0.167621274,7.758,7.515,0.243,0.039004815,,,,13.985,3.834,0.081,9.84,0.023373984,0.243,0.1215
2018,road,,2018-06-20,2b,1.292,18.473,16.679,5.788,1.356,12.068,0.166481069,7.788,7.492,0.296,0.047741935,,,,17.181,4.496,0.064,12.068,0.045823666,0.296,0.148
2018,road,,2018-06-20,3a,1.286,15.76,14.076,6.452,1.305,8.825,0.2233718,8.825,8.256,0.569,0.081635581,,,,14.474,5.166,0.019,8.825,0.052577904,0.569,0.2845
2018,road,,2018-06-20,3b,1.332,15.762,13.89,3.717,1.379,11.384,0.186231596,8.306,7.838,0.468,0.0719336,,,,14.43,2.385,0.047,11.384,0.053935348,0.468,0.234
2018,road,,2018-06-20,4a,1.274,17.505,13.701,5.404,1.393,9.437,0.466005145,8.262,7.594,0.668,0.105696203,,,,16.231,4.13,0.119,9.437,0.269683162,0.668,0.334
2018,road,,2018-06-20,4b,1.282,17.385,14.401,5.446,1.351,10.12,0.337632949,7.548,7.04,0.508,0.088225078,,,,16.103,4.164,0.069,10.12,0.172924901,0.508,0.254
2018,road,,2018-06-20,5a,1.337,18.817,15.826,6.152,1.383,10.881,0.313390612,8.624,7.962,0.662,0.099924528,,,,17.48,4.815,0.046,10.881,0.159727966,0.662,0.331
2018,road,,2018-06-20,5b,1.335,16.605,12.21,6.613,1.369,6.717,0.816610925,6.717,6.044,0.673,0.142917817,,,,15.27,5.278,0.034,6.717,0.482507072,0.673,0.3365
2018,upper montane,,2018-06-27,1a up,1.002,19.317,18.202,4.997,1.298,13.833,0.086898917,7.74,7.476,0.264,0.040778499,,,,18.315,3.995,0.296,13.833,0.013807562,0.264,0.132
2018,upper montane,,2018-06-27,1a down,0.983,18.823,17.274,3.728,1.181,14.262,0.11665035,7.575,7.197,0.378,0.060830383,,,,17.84,2.745,0.198,14.262,0.04452391,0.378,0.189
2018,upper montane,,2018-06-27,2a up,0.985,19.8,18.651,4.996,1.462,14.118,0.08748953,6.042,5.799,0.243,0.050477773,,,,18.815,4.011,0.477,14.118,0.014803797,0.243,0.1215
2018,upper montane,,2018-06-27,2a down,1.344,16.888,15.85,3.97,1.585,12.968,0.089298004,6.507,6.152,0.355,0.073835275,,,,15.544,2.626,0.241,12.968,-0.022439852,0.355,0.1775
2018,upper montane,,2018-06-27,1b up,1.347,17.726,16.735,5.748,1.682,11.921,0.093720446,7.89,7.512,0.378,0.061313869,,,,16.379,4.401,0.335,11.921,-0.023320191,0.378,0.189
