plot_id,tier,MMP,MAT,MaxTemp,MinTemp,BurnedAreaMean
US_pfeiler4,Colorado_2015,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler5,Colorado_2015,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pbm1,Colorado_2015,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm2,Colorado_2015,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm3,Colorado_2015,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm4,Colorado_2015,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm5,Colorado_2015,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_cinnamon1,Colorado_2015,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon2,Colorado_2015,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon3,Colorado_2015,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon4,Colorado_2015,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon5,Colorado_2015,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cbt1,Colorado_2016,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt2,Colorado_2016,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt3,Colorado_2016,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt4,Colorado_2016,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt5,Colorado_2016,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_road1,Colorado_2016,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road2,Colorado_2016,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road3,Colorado_2016,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road4,Colorado_2016,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road5,Colorado_2016,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_pfeiler1,Colorado_2016,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler2,Colorado_2016,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler3,Colorado_2016,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler4,Colorado_2016,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler5,Colorado_2016,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_cinnamon1,Colorado_2016,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon2,Colorado_2016,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon3,Colorado_2016,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon4,Colorado_2016,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon5,Colorado_2016,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_almont1,Colorado_2017,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont2,Colorado_2017,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont3,Colorado_2017,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont4,Colorado_2017,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont5,Colorado_2017,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_cbt1,Colorado_2017,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt2,Colorado_2017,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt3,Colorado_2017,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt4,Colorado_2017,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt5,Colorado_2017,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_road1,Colorado_2017,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road2,Colorado_2017,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road3,Colorado_2017,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road4,Colorado_2017,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road5,Colorado_2017,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_pfeiler1,Colorado_2017,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler2,Colorado_2017,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler3,Colorado_2017,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler4,Colorado_2017,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler5,Colorado_2017,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pbm1,Colorado_2017,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm2,Colorado_2017,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm3,Colorado_2017,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm4,Colorado_2017,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm5,Colorado_2017,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_cbt1,Colorado_2018,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt2,Colorado_2018,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt3,Colorado_2018,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt4,Colorado_2018,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt5,Colorado_2018,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cinnamon1,Colorado_2018,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon2,Colorado_2018,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon3,Colorado_2018,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon4,Colorado_2018,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon5,Colorado_2018,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_pbm1,Colorado_2018,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm2,Colorado_2018,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm3,Colorado_2018,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm4,Colorado_2018,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm5,Colorado_2018,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pfeiler1,Colorado_2018,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler2,Colorado_2018,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler3,Colorado_2018,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler4,Colorado_2018,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler5,Colorado_2018,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_road1,Colorado_2018,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road2,Colorado_2018,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road3,Colorado_2018,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road4,Colorado_2018,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road5,Colorado_2018,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
SA_2000east1,South_Africa_2023,72.2377243041992,12.726676940918,25.5640144348145,-2.87897658348084,25.2355556488037
SA_2000east2,South_Africa_2023,72.2385177612305,12.7265310287476,25.5639133453369,-2.87913203239441,25.2355556488037
SA_2000east3,South_Africa_2023,72.239128112793,12.7264194488525,25.5638332366943,-2.87925004959106,25.2355556488037
SA_2000east4,South_Africa_2023,72.2396850585938,12.7263145446777,25.5637588500977,-2.87936043739319,25.2355575561523
SA_2000east5,South_Africa_2023,72.2402496337891,12.7262105941772,25.5636863708496,-2.87947130203247,25.2355556488037
SA_2000west1,South_Africa_2023,71.8471832275391,12.7988843917847,25.6149864196777,-2.80252146720886,25.2355556488037
SA_2000west3,South_Africa_2023,71.9009170532227,12.788948059082,25.6079711914063,-2.81304168701172,25.2355575561523
SA_2000west4,South_Africa_2023,71.9285583496094,12.7838373184204,25.604362487793,-2.81845259666443,25.2355575561523
SA_2000west5,South_Africa_2023,71.9565124511719,12.7786712646484,25.6007194519043,-2.82392430305481,25.2355556488037
SA_2200east1,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500007629395,-3.95000004768372,25.2355575561523
SA_2200east2,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500007629395,-3.95000004768372,25.2355556488037
SA_2200east3,South_Africa_2023,79.1476135253906,11.6522703170776,24.4499988555908,-3.95000004768372,25.2355556488037
SA_2200east4,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500026702881,-3.94999980926514,25.2355575561523
SA_2200east5,South_Africa_2023,79.1476135253906,11.6522703170776,24.4499988555908,-3.95000004768372,25.2355556488037
SA_2200west1,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500007629395,-3.95000004768372,25.2355556488037
SA_2200west2,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500007629395,-3.9500002861023,25.2355575561523
SA_2200west3,South_Africa_2023,79.1476135253906,11.6522703170776,24.4499988555908,-3.9500002861023,25.2355556488037
SA_2200west4,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500007629395,-3.94999980926514,25.2355575561523
SA_2200west5,South_Africa_2023,79.1476135253906,11.6522703170776,24.4500026702881,-3.95000004768372,25.2355575561523
SA_2400east1,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2400east2,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2400east3,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787521362305
SA_2400east4,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2400east5,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787521362305
SA_2400west1,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2400west2,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2400west3,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787521362305
SA_2400west4,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787521362305
SA_2400west5,South_Africa_2023,90.3961944580078,10.1128902435303,22.8500003814697,-5.55000019073486,51.4787483215332
SA_2600east1,South_Africa_2023,93.3884048461914,9.86970233917236,22.5499992370606,-5.75,51.4787483215332
SA_2600east2,South_Africa_2023,93.3884048461914,9.86970233917236,22.5499992370606,-5.75,51.4787483215332
SA_2600east3,South_Africa_2023,93.3884048461914,9.86970233917236,22.5499992370606,-5.75,51.4787483215332
SA_2600east4,South_Africa_2023,93.3884048461914,9.86970233917236,22.5499992370606,-5.75,51.4787483215332
SA_2600east5,South_Africa_2023,93.3884048461914,9.86970233917236,22.5499992370606,-5.75,51.4787521362305
SA_2600west1,South_Africa_2023,93.3838424682617,9.87004661560059,22.5499992370606,-5.75,51.4787521362305
SA_2600west2,South_Africa_2023,93.3820190429688,9.87018203735352,22.5499992370606,-5.75,51.4787483215332
SA_2600west3,South_Africa_2023,93.3796768188477,9.87035846710205,22.5499992370606,-5.74999952316284,51.4787483215332
SA_2600west4,South_Africa_2023,93.3773727416992,9.87053298950195,22.5499992370606,-5.75000047683716,51.4787521362305
SA_2600west5,South_Africa_2023,93.3747100830078,9.87073230743408,22.5499992370606,-5.75,51.4787521362305
SA_2800east1,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25000047683716,51.4787483215332
SA_2800east3,South_Africa_2023,100.549354553223,8.35605430603027,21.1499996185303,-7.25,51.4787521362305
SA_2800east5,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25,51.4787521362305
SA_2800west1,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25,51.4787483215332
SA_2800west2,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25,51.4787521362305
SA_2800west3,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25,51.4787483215332
SA_2800west4,South_Africa_2023,100.550628662109,8.35560321807861,21.1496658325195,-7.25050020217896,51.4787521362305
SA_2800west5,South_Africa_2023,100.555824279785,8.35375308990479,21.1482982635498,-7.25255346298218,51.4787521362305
SA_2000west2,South_Africa_2023,71.8738174438477,12.7939586639404,25.6115093231201,-2.80773639678955,25.2355575561523
SA_2800east2,South_Africa_2023,100.549369812012,8.35605430603027,21.1499996185303,-7.25,51.4787483215332
SA_2800east4,South_Africa_2023,100.549369812012,8.35605430603027,21.1499996185303,-7.25000047683716,51.4787483215332
SA_2800east4,South_Africa_2023,100.549362182617,8.35605430603027,21.1499996185303,-7.25,51.4787483215332
